table_id,geography,category,item,sex,age_group,metric_type,value,source_file
Table 13 - Perceived need for help for people who did not consult a health professional_T13,Australia,Social intervention(e),No need,Females,,moe,3.6,Table 13 - Perceived need for help for people who did not consult a health professional.xlsx
Table 13 - Perceived need for help for people who did not consult a health professional_T13,Australia,Social intervention(e),No need,Persons,,moe,2.8,Table 13 - Perceived need for help for people who did not consult a health professional.xlsx
Table 13 - Perceived need for help for people who did not consult a health professional_T13,Australia,Social intervention(e),Need not met,Males,,moe,2.8,Table 13 - Perceived need for help for people who did not consult a health professional.xlsx
Table 13 - Perceived need for help for people who did not consult a health professional_T13,Australia,Social intervention(e),Need not met,Females,,moe,2.4,Table 13 - Perceived need for help for people who did not consult a health professional.xlsx
Table 13 - Perceived need for help for people who did not consult a health professional_T13,Australia,Social intervention(e),Need not met,Persons,,moe,1.7,Table 13 - Perceived need for help for people who did not consult a health professional.xlsx
Table 13 - Perceived need for help for people who did not consult a health professional_T13,Australia,Help sort out housing or money problems,No need,Males,,moe,2.6,Table 13 - Perceived need for help for people who did not consult a health professional.xlsx
Table 13 - Perceived need for help for people who did not consult a health professional_T13,Australia,Help sort out housing or money problems,No need,Females,,moe,2.4,Table 13 - Perceived need for help for people who did not consult a health professional.xlsx
Table 13 - Perceived need for help for people who did not consult a health professional_T13,Australia,Help sort out housing or money problems,No need,Persons,,moe,2.2,Table 13 - Perceived need for help for people who did not consult a health professional.xlsx
Table 13 - Perceived need for help for people who did not consult a health professional_T13,Australia,Help sort out housing or money problems,Need not met,Males,,moe,2.2,Table 13 - Perceived need for help for people who did not consult a health professional.xlsx
Table 13 - Perceived need for help for people who did not consult a health professional_T13,Australia,Help sort out housing or money problems,Need not met,Females,,moe,1.5,Table 13 - Perceived need for help for people who did not consult a health professional.xlsx
Table 13 - Perceived need for help for people who did not consult a health professional_T13,Australia,Help sort out housing or money problems,Need not met,Persons,,moe,1.1,Table 13 - Perceived need for help for people who did not consult a health professional.xlsx
Table 13 - Perceived need for help for people who did not consult a health professional_T13,Australia,Meet people for support or company,No need,Males,,moe,2.3,Table 13 - Perceived need for help for people who did not consult a health professional.xlsx
Table 13 - Perceived need for help for people who did not consult a health professional_T13,Australia,Meet people for support or company,No need,Females,,moe,3,Table 13 - Perceived need for help for people who did not consult a health professional.xlsx
Table 13 - Perceived need for help for people who did not consult a health professional_T13,Australia,Meet people for support or company,No need,Persons,,moe,2.1,Table 13 - Perceived need for help for people who did not consult a health professional.xlsx
